ano;nivel_federativo;poder;faixa;percentual
1993;Estadual;Legislativo;> 30;0,004685204882743251
1993;Federal;Legislativo;< 2,5;0,045074849061285255
1993;Federal;Legislativo;2,5 - 5;0,05260110826234389
1993;Federal;Legislativo;5 - 7,5;0,07402199983458771
1993;Federal;Legislativo;7,5 - 10;0,14026962203291704
1993;Federal;Legislativo;10 - 12,5;0,12124720866760401
1993;Federal;Legislativo;12,5 - 15;0,12190885782813662
1993;Federal;Legislativo;15 - 17,5;0,13423207344305682
1993;Federal;Legislativo;17,5 - 20;0,08121743445538003
1993;Federal;Legislativo;20 - 22,5;0,06591679761806302
1993;Federal;Legislativo;22,5 - 25;0,05301463898767678
1993;Federal;Legislativo;25 - 27,5;0,04788685799354892
1993;Federal;Legislativo;27,5 - 30;0,038044826730626084
1993;Federal;Legislativo;> 30;0,024563725084773797
1993;Municipal;Legislativo;< 2,5;0,4858393761116432
1993;Municipal;Legislativo;2,5 - 5;0,2548570255848953
1993;Municipal;Legislativo;5 - 7,5;0,14177726091120535
1993;Municipal;Legislativo;7,5 - 10;0,050314680530852376
1993;Municipal;Legislativo;10 - 12,5;0,02760295526063757
1993;Municipal;Legislativo;12,5 - 15;0,015528800109454097
1993;Municipal;Legislativo;15 - 17,5;0,009816664386372964
1993;Municipal;Legislativo;17,5 - 20;0,004925434395950198
1993;Municipal;Legislativo;20 - 22,5;0,002941578875359146
1993;Municipal;Legislativo;22,5 - 25;0,0027021480366671226
1993;Municipal;Legislativo;25 - 27,5;0,00106033657135039
1993;Municipal;Legislativo;27,5 - 30;0,0009235189492406622
1993;Municipal;Legislativo;> 30;0,0017102202763715968
1992;Estadual;Executivo;< 2,5;0,7742455676436847
1992;Estadual;Executivo;2,5 - 5;0,16245802822730263
1992;Estadual;Executivo;5 - 7,5;0,03136233071575455
1992;Estadual;Executivo;7,5 - 10;0,01510090469140645
1992;Estadual;Executivo;10 - 12,5;0,006926978568374568
1992;Estadual;Executivo;12,5 - 15;0,003748737366917123
1992;Estadual;Executivo;15 - 17,5;0,0021191044747591804
1992;Estadual;Executivo;17,5 - 20;0,0012810194305259907
1992;Estadual;Executivo;20 - 22,5;0,0008680018132886133
1992;Estadual;Executivo;22,5 - 25;0,0006776979212416124
1992;Estadual;Executivo;25 - 27,5;0,0005655100372837735
1992;Estadual;Executivo;27,5 - 30;0,00033199303437893827
1992;Estadual;Executivo;> 30;0,0003141260750819491
1992;Federal;Executivo;< 2,5;0,48811568982237735
1992;Federal;Executivo;2,5 - 5;0,3162777934783756
1992;Federal;Executivo;5 - 7,5;0,10191225463581323
1992;Federal;Executivo;7,5 - 10;0,04048369828428297
1992;Federal;Executivo;10 - 12,5;0,019251538821454497
1992;Federal;Executivo;12,5 - 15;0,010204476507540782
1992;Federal;Executivo;15 - 17,5;0,011106251092038468
1992;Federal;Executivo;17,5 - 20;0,006671255671270916
1992;Federal;Executivo;20 - 22,5;0,0032365381706288853
1992;Federal;Executivo;22,5 - 25;0,0012887519744641828
1992;Federal;Executivo;25 - 27,5;0,0007446383109961384
1992;Federal;Executivo;27,5 - 30;0,0004585095741724254
1992;Federal;Executivo;> 30;0,00024860365658453757
1992;Municipal;Executivo;< 2,5;0,8293593670389393
1992;Municipal;Executivo;2,5 - 5;0,1263684971859938
1992;Municipal;Executivo;5 - 7,5;0,02814591837332287
1992;Municipal;Executivo;7,5 - 10;0,008517566309230291
1992;Municipal;Executivo;10 - 12,5;0,0035694834058552414
1992;Municipal;Executivo;12,5 - 15;0,001624568821631245
1992;Municipal;Executivo;15 - 17,5;0,000932926507879803
1992;Municipal;Executivo;17,5 - 20;0,0005399612305493901
1992;Municipal;Executivo;20 - 22,5;0,00035899808495311943
1992;Municipal;Executivo;22,5 - 25;0,00022898572792278907
1992;Municipal;Executivo;25 - 27,5;0,00013001235703033036
1992;Municipal;Executivo;27,5 - 30;8,49179809432338e-05
1992;Municipal;Executivo;> 30;0,00013879697574859594
1992;Estadual;Judiciario;< 2,5;0,38427947598253276
1992;Estadual;Judiciario;2,5 - 5;0,3885585130894648
1992;Estadual;Judiciario;5 - 7,5;0,1015228983344671
1992;Estadual;Judiciario;7,5 - 10;0,037743301661144146
1992;Estadual;Judiciario;10 - 12,5;0,018904566500625396
1992;Estadual;Judiciario;12,5 - 15;0,010873143007614492
1992;Estadual;Judiciario;15 - 17,5;0,007811985692655417
1992;Estadual;Judiciario;17,5 - 20;0,008404467753615238
1992;Estadual;Judiciario;20 - 22,5;0,008536130433828532
1992;Estadual;Judiciario;22,5 - 25;0,007921704592833161
1992;Estadual;Judiciario;25 - 27,5;0,008843343354326216
1992;Estadual;Judiciario;27,5 - 30;0,007296306861820017
1992;Estadual;Judiciario;> 30;0,009304162735072743
1992;Federal;Judiciario;< 2,5;0,08022844710361708
1992;Federal;Judiciario;2,5 - 5;0,17484609488960862
1992;Federal;Judiciario;5 - 7,5;0,2947561005760625
1992;Federal;Judiciario;7,5 - 10;0,15106188345241922
1992;Federal;Judiciario;10 - 12,5;0,07867085321531882
1992;Federal;Judiciario;12,5 - 15;0,06700126090933814
1992;Federal;Judiciario;15 - 17,5;0,056468959378940344
1992;Federal;Judiciario;17,5 - 20;0,037604766731772446
1992;Federal;Judiciario;20 - 22,5;0,015749004870571365
1992;Federal;Judiciario;22,5 - 25;0,00959280045491631
1992;Federal;Judiciario;25 - 27,5;0,009765866442505006
1992;Federal;Judiciario;27,5 - 30;0,012213513981259427
1992;Federal;Judiciario;> 30;0,01204044799367073
1992;Estadual;Legislativo;< 2,5;0,33557231398650506
1992;Estadual;Legislativo;2,5 - 5;0,32161939364333036
1992;Estadual;Legislativo;5 - 7,5;0,14841388575092357
1992;Estadual;Legislativo;7,5 - 10;0,08258785454767502
1992;Estadual;Legislativo;10 - 12,5;0,04097334595304247
1992;Estadual;Legislativo;12,5 - 15;0,024180991054254572
1992;Estadual;Legislativo;15 - 17,5;0,011876774646597258
1992;Estadual;Legislativo;17,5 - 20;0,009312124080236924
1992;Estadual;Legislativo;20 - 22,5;0,007022257503129484
1992;Estadual;Legislativo;22,5 - 25;0,005984184654840778
1992;Estadual;Legislativo;25 - 27,5;0,005495679785057857
1992;Estadual;Legislativo;27,5 - 30;0,004152291393154825
1992;Estadual;Legislativo;> 30;0,0028089030012517936
1992;Federal;Legislativo;< 2,5;0,0005782017924255566
1992;Federal;Legislativo;2,5 - 5;0,06061482123927917
1992;Federal;Legislativo;5 - 7,5;0,1989977835597957
1992;Federal;Legislativo;7,5 - 10;0,23552086344801001
1992;Federal;Legislativo;10 - 12,5;0,12161511034017539
1992;Federal;Legislativo;12,5 - 15;0,08875397513732293
1992;Federal;Legislativo;15 - 17,5;0,09337958947672738
1992;Federal;Legislativo;17,5 - 20;0,06061482123927917
1992;Federal;Legislativo;20 - 22,5;0,051845427387491566
1992;Federal;Legislativo;22,5 - 25;0,04721981304808712
1992;Federal;Legislativo;25 - 27,5;0,022357135973788186
1992;Federal;Legislativo;27,5 - 30;0,01166040281391539
1992;Federal;Legislativo;> 30;0,006842054543702419
1992;Municipal;Legislativo;< 2,5;0,4796703080017352
1992;Municipal;Legislativo;2,5 - 5;0,2852072406041724
1992;Municipal;Legislativo;5 - 7,5;0,11566825728595655
1992;Municipal;Legislativo;7,5 - 10;0,045746736601332966
1992;Municipal;Legislativo;10 - 12,5;0,026698741964743464
1992;Municipal;Legislativo;12,5 - 15;0,0190085577946918
1992;Municipal;Legislativo;15 - 17,5;0,013842331506092992
1992;Municipal;Legislativo;17,5 - 20;0,005442284181882715
1992;Municipal;Legislativo;20 - 22,5;0,002878889458532161
1992;Municipal;Legislativo;22,5 - 25;0,0018929684110896398
1992;Municipal;Legislativo;25 - 27,5;0,001616910517805734
1992;Municipal;Legislativo;27,5 - 30;0,0009464842055448199
1992;Municipal;Legislativo;> 30;0,0013802894664195291
1991;Estadual;Executivo;< 2,5;0,7009986617238122
1991;Estadual;Executivo;2,5 - 5;0,21059033033420513
1991;Estadual;Executivo;5 - 7,5;0,04416766334330837
1991;Estadual;Executivo;7,5 - 10;0,015481159089442836
1991;Estadual;Executivo;10 - 12,5;0,010856744895444071
1991;Estadual;Executivo;12,5 - 15;0,005763768612212556
1991;Estadual;Executivo;15 - 17,5;0,0036624764891837838
1991;Estadual;Executivo;17,5 - 20;0,0025152644542926574
1991;Estadual;Executivo;20 - 22,5;0,0017402553146437852
1991;Estadual;Executivo;22,5 - 25;0,0014772319353392588
1991;Estadual;Executivo;25 - 27,5;0,0011534154164784974
1991;Estadual;Executivo;27,5 - 30;0,0007754226984213635
1991;Estadual;Executivo;> 30;0,0008176056932154857
1991;Federal;Executivo;< 2,5;0,341679623800675
1991;Federal;Executivo;2,5 - 5;0,37242476961583676
1991;Federal;Executivo;5 - 7,5;0,11586996093898137
1991;Federal;Executivo;7,5 - 10;0,09162747923698282
1991;Federal;Executivo;10 - 12,5;0,030984536766657817
1991;Federal;Executivo;12,5 - 15;0,0167704027456483
1991;Federal;Executivo;15 - 17,5;0,012097538776593728
1991;Federal;Executivo;17,5 - 20;0,00487077629034093
1991;Federal;Executivo;20 - 22,5;0,004522355796579317
1991;Federal;Executivo;22,5 - 25;0,004832852971292047
1991;Federal;Executivo;25 - 27,5;0,002412871174485191
1991;Federal;Executivo;27,5 - 30;0,0012040653798020403
1991;Federal;Executivo;> 30;0,000702766506124616
1991;Municipal;Executivo;< 2,5;0,7995414649426427
1991;Municipal;Executivo;2,5 - 5;0,1441663348346205
1991;Municipal;Executivo;5 - 7,5;0,03491778560047345
1991;Municipal;Executivo;7,5 - 10;0,011044372253716567
1991;Municipal;Executivo;10 - 12,5;0,004837331018503803
1991;Municipal;Executivo;12,5 - 15;0,002322728000402244
1991;Municipal;Executivo;15 - 17,5;0,0012841755702646892
1991;Municipal;Executivo;17,5 - 20;0,0006420877851323446
1991;Municipal;Executivo;20 - 22,5;0,0003941528978040135
1991;Municipal;Executivo;22,5 - 25;0,0003560090689842703
1991;Municipal;Executivo;25 - 27,5;0,00022019392091397237
1991;Municipal;Executivo;27,5 - 30;0,0001369710216708962
1991;Municipal;Executivo;> 30;0,00013639308487059705
1991;Estadual;Judiciario;< 2,5;0,28981857303535624
1991;Estadual;Judiciario;2,5 - 5;0,4087363685265783
1991;Estadual;Judiciario;5 - 7,5;0,15686586141131595
1991;Estadual;Judiciario;7,5 - 10;0,05172624578218984
1991;Estadual;Judiciario;10 - 12,5;0,02451220108562766
1991;Estadual;Judiciario;12,5 - 15;0,011907672746833586
1991;Estadual;Judiciario;15 - 17,5;0,010880727663944448
1991;Estadual;Judiciario;17,5 - 20;0,008166658516308866
1991;Estadual;Judiciario;20 - 22,5;0,006895202699398504
1991;Estadual;Judiciario;22,5 - 25;0,007775441341874909
1991;Estadual;Judiciario;25 - 27,5;0,007335322020636706
1991;Estadual;Judiciario;27,5 - 30;0,006993006993006993
1991;Estadual;Judiciario;> 30;0,008386718176927967
1991;Federal;Judiciario;< 2,5;0,05290966642317994
1991;Federal;Judiciario;2,5 - 5;0,13579254930606283
1991;Federal;Judiciario;5 - 7,5;0,2159483808132457
1991;Federal;Judiciario;7,5 - 10;0,21134648161675187
1991;Federal;Judiciario;10 - 12,5;0,09737034331628926
1991;Federal;Judiciario;12,5 - 15;0,06518139761383004
1991;Federal;Judiciario;15 - 17,5;0,0745799853907962
1991;Federal;Judiciario;17,5 - 20;0,05807158509861213
1991;Federal;Judiciario;20 - 22,5;0,036109082055028004
1991;Federal;Judiciario;22,5 - 25;0,020647674701728756
1991;Federal;Judiciario;25 - 27,5;0,010542975407840273
1991;Federal;Judiciario;27,5 - 30;0,009349890430971512
1991;Federal;Judiciario;> 30;0,012149987825663502
1991;Estadual;Legislativo;< 2,5;0,276187560589826
1991;Estadual;Legislativo;2,5 - 5;0,30021939894892596
1991;Estadual;Legislativo;5 - 7,5;0,16271238328486148
1991;Estadual;Legislativo;7,5 - 10;0,10309199448951477
1991;Estadual;Legislativo;10 - 12,5;0,06395734476248788
1991;Estadual;Legislativo;12,5 - 15;0,034695647737129444
1991;Estadual;Legislativo;15 - 17,5;0,018444818613194552
1991;Estadual;Legislativo;17,5 - 20;0,012271034236440635
1991;Estadual;Legislativo;20 - 22,5;0,008036124292055717
1991;Estadual;Legislativo;22,5 - 25;0,007245267615694678
1991;Estadual;Legislativo;25 - 27,5;0,0056890657686616665
1991;Estadual;Legislativo;27,5 - 30;0,004056329404561457
1991;Estadual;Legislativo;> 30;0,003393030256645747
1991;Federal;Legislativo;< 2,5;0,08065680259833995
1991;Federal;Legislativo;2,5 - 5;0,05395164200649585
1991;Federal;Legislativo;5 - 7,5;0,10438469866474197
1991;Federal;Legislativo;7,5 - 10;0,16501263081919884
1991;Federal;Legislativo;10 - 12,5;0,2095813785636954
1991;Federal;Legislativo;12,5 - 15;0,08128834355828221
1991;Federal;Legislativo;15 - 17,5;0,06342475640562974
1991;Federal;Legislativo;17,5 - 20;0,046102490075784916
1991;Federal;Legislativo;20 - 22,5;0,06459761818837964
1991;Federal;Legislativo;22,5 - 25;0,06568025983399495
1991;Federal;Legislativo;25 - 27,5;0,03653915553951642
1991;Federal;Legislativo;27,5 - 30;0,015968964272825695
1991;Federal;Legislativo;> 30;0,012811259473114399
1991;Municipal;Legislativo;< 2,5;0,411622859898722
1991;Municipal;Legislativo;2,5 - 5;0,27268708303191064
1991;Municipal;Legislativo;5 - 7,5;0,15312273932963588
1991;Municipal;Legislativo;7,5 - 10;0,06390161562575356
1991;Municipal;Legislativo;10 - 12,5;0,03496503496503497
1991;Municipal;Legislativo;12,5 - 15;0,023390402700747527
1991;Municipal;Legislativo;15 - 17,5;0,013302789164858131
1991;Municipal;Legislativo;17,5 - 20;0,00948476810545776
1991;Municipal;Legislativo;20 - 22,5;0,007515473032714412
1991;Municipal;Legislativo;22,5 - 25;0,005023711920263644
1991;Municipal;Legislativo;25 - 27,5;0,0025319508078128767
1991;Municipal;Legislativo;27,5 - 30;0,0011655011655011655
1991;Municipal;Legislativo;> 30;0,001286070251587493
1990;Estadual;Executivo;< 2,5;0,6237741916625205
1990;Estadual;Executivo;2,5 - 5;0,25896684394647834
1990;Estadual;Executivo;5 - 7,5;0,06495767238380092
1990;Estadual;Executivo;7,5 - 10;0,02193873441919773
1990;Estadual;Executivo;10 - 12,5;0,010443823667570304
1990;Estadual;Executivo;12,5 - 15;0,006412816803002732
1990;Estadual;Executivo;15 - 17,5;0,004573107787733556
1990;Estadual;Executivo;17,5 - 20;0,00334213804440567
1990;Estadual;Executivo;20 - 22,5;0,002027359334826632
1990;Estadual;Executivo;22,5 - 25;0,0012256550283948867
1990;Estadual;Executivo;25 - 27,5;0,0009926252197941243
1990;Estadual;Executivo;27,5 - 30;0,0007375189030101319
1990;Estadual;Executivo;> 30;0,0006075127992644434
1990;Federal;Executivo;< 2,5;0,22568228219289208
1990;Federal;Executivo;2,5 - 5;0,3563932463123643
1990;Federal;Executivo;5 - 7,5;0,17340153220226523
1990;Federal;Executivo;7,5 - 10;0,094612296928665
1990;Federal;Executivo;10 - 12,5;0,06294572304699882
1990;Federal;Executivo;12,5 - 15;0,029961223444080753
1990;Federal;Executivo;15 - 17,5;0,01751591452115555
1990;Federal;Executivo;17,5 - 20;0,012760020496017252
1990;Federal;Executivo;20 - 22,5;0,00871989647466231
1990;Federal;Executivo;22,5 - 25;0,006954330465330032
1990;Federal;Executivo;25 - 27,5;0,0051876283131346065
1990;Federal;Executivo;27,5 - 30;0,0032073313026673225
1990;Federal;Executivo;> 30;0,00265857429976675
1990;Municipal;Executivo;< 2,5;0,8082448604929078
1990;Municipal;Executivo;2,5 - 5;0,13957389533689782
1990;Municipal;Executivo;5 - 7,5;0,0335227736637529
1990;Municipal;Executivo;7,5 - 10;0,00975572341546813
1990;Municipal;Executivo;10 - 12,5;0,0043830241010656325
1990;Municipal;Executivo;12,5 - 15;0,0020826477770657615
1990;Municipal;Executivo;15 - 17,5;0,0009828711962451722
1990;Municipal;Executivo;17,5 - 20;0,0005313318801602285
1990;Municipal;Executivo;20 - 22,5;0,00044226111095991075
1990;Municipal;Executivo;22,5 - 25;0,00018741974352566847
1990;Municipal;Executivo;25 - 27,5;0,00013113196576713436
1990;Municipal;Executivo;27,5 - 30;7,793692305027797e-05
1990;Municipal;Executivo;> 30;8,412239313363337e-05
1990;Estadual;Judiciario;< 2,5;0,2112199535780322
1990;Estadual;Judiciario;2,5 - 5;0,3837287068728117
1990;Estadual;Judiciario;5 - 7,5;0,18016706662994872
1990;Estadual;Judiciario;7,5 - 10;0,09401104160929488
1990;Estadual;Judiciario;10 - 12,5;0,03800306857075416
1990;Estadual;Judiciario;12,5 - 15;0,02542717389878962
1990;Estadual;Judiciario;15 - 17,5;0,012497213370575817
1990;Estadual;Judiciario;17,5 - 20;0,011684173256225658
1990;Estadual;Judiciario;20 - 22,5;0,01030725048192297
1990;Estadual;Judiciario;22,5 - 25;0,009035236109471918
1990;Estadual;Judiciario;25 - 27,5;0,007632086234706322
1990;Estadual;Judiciario;27,5 - 30;0,006242049910172181
1990;Estadual;Judiciario;> 30;0,010044979477293887
1990;Federal;Judiciario;< 2,5;0,03791497140161566
1990;Federal;Judiciario;2,5 - 5;0,06238575387699746
1990;Federal;Judiciario;5 - 7,5;0,156996285158323
1990;Federal;Judiciario;7,5 - 10;0,15472610413349844
1990;Federal;Judiciario;10 - 12,5;0,18916209682174656
1990;Federal;Judiciario;12,5 - 15;0,08747567663187689
1990;Federal;Judiciario;15 - 17,5;0,03537944454272068
1990;Federal;Judiciario;17,5 - 20;0,0434577510466419
1990;Federal;Judiciario;20 - 22,5;0,0779232266053423
1990;Federal;Judiciario;22,5 - 25;0,06789905065157144
1990;Federal;Judiciario;25 - 27,5;0,043280853823928295
1990;Federal;Judiciario;27,5 - 30;0,023203019045934314
1990;Federal;Judiciario;> 30;0,020195766259803054
1990;Estadual;Legislativo;< 2,5;0,22430268095477582
1990;Estadual;Legislativo;2,5 - 5;0,28879260319548145
1990;Estadual;Legislativo;5 - 7,5;0,1834887229680065
1990;Estadual;Legislativo;7,5 - 10;0,10584548725289179
1990;Estadual;Legislativo;10 - 12,5;0,05756508955859027
1990;Estadual;Legislativo;12,5 - 15;0,047970907965491895
1990;Estadual;Legislativo;15 - 17,5;0,03241904909280823
1990;Estadual;Legislativo;17,5 - 20;0,018143835351464275
1990;Estadual;Legislativo;20 - 22,5;0,011528492398158537
1990;Estadual;Legislativo;22,5 - 25;0,008897829703276723
1990;Estadual;Legislativo;25 - 27,5;0,009013888351580332
1990;Estadual;Legislativo;27,5 - 30;0,0052613253897636275
1990;Estadual;Legislativo;> 30;0,00677008781771055
1990;Federal;Legislativo;< 2,5;0,0961882072662299
1990;Federal;Legislativo;2,5 - 5;0,09827278141751042
1990;Federal;Legislativo;5 - 7,5;0,04973198332340679
1990;Federal;Legislativo;7,5 - 10;0,116512805241215
1990;Federal;Legislativo;10 - 12,5;0,22818642048838594
1990;Federal;Legislativo;12,5 - 15;0,10035735556879094
1990;Federal;Legislativo;15 - 17,5;0,0563579511614056
1990;Federal;Legislativo;17,5 - 20;0,040798094103633116
1990;Federal;Legislativo;20 - 22,5;0,037150089338892196
1990;Federal;Legislativo;22,5 - 25;0,03997915425848719
1990;Federal;Legislativo;25 - 27,5;0,047200714711137584
1990;Federal;Legislativo;27,5 - 30;0,04399940440738535
1990;Federal;Legislativo;> 30;0,04526503871351995
1990;Municipal;Legislativo;< 2,5;0,41828970015399947
1990;Municipal;Legislativo;2,5 - 5;0,2667361174019386
1990;Municipal;Legislativo;5 - 7,5;0,16564000362351664
1990;Municipal;Legislativo;7,5 - 10;0,06132801884228644
1990;Municipal;Legislativo;10 - 12,5;0,03682398768004348
1990;Municipal;Legislativo;12,5 - 15;0,01721170395869191
1990;Municipal;Legislativo;15 - 17,5;0,010734667995289429
1990;Municipal;Legislativo;17,5 - 20;0,009239967388350393
1990;Municipal;Legislativo;20 - 22,5;0,00538998097653773
1990;Municipal;Legislativo;22,5 - 25;0,0038499864118126644
1990;Municipal;Legislativo;25 - 27,5;0,002083522058157442
1990;Municipal;Legislativo;27,5 - 30;0,0013588187335809403
1990;Municipal;Legislativo;> 30;0,001313524775794909
1989;Estadual;Executivo;< 2,5;0,5996206713897623
1989;Estadual;Executivo;2,5 - 5;0,2790888371954085
1989;Estadual;Executivo;5 - 7,5;0,06839737448729001
1989;Estadual;Executivo;7,5 - 10;0,023190542365023006
1989;Estadual;Executivo;10 - 12,5;0,011629770900833926
1989;Estadual;Executivo;12,5 - 15;0,006250759940441706
1989;Estadual;Executivo;15 - 17,5;0,003348155590363808
1989;Estadual;Executivo;17,5 - 20;0,0022971763663466186
1989;Estadual;Executivo;20 - 22,5;0,0017935646244937062
1989;Estadual;Executivo;22,5 - 25;0,0014645551156140255
1989;Estadual;Executivo;25 - 27,5;0,001342123188396651
1989;Estadual;Executivo;27,5 - 30;0,0008086397392157878
1989;Estadual;Executivo;> 30;0,0007678290968099961
1989;Federal;Executivo;< 2,5;0,24614340367765025
1989;Federal;Executivo;2,5 - 5;0,33117247513732395
1989;Federal;Executivo;5 - 7,5;0,1502460071857849
1989;Federal;Executivo;7,5 - 10;0,10235668597002275
1989;Federal;Executivo;10 - 12,5;0,06914280525032658
1989;Federal;Executivo;12,5 - 15;0,03338269776625941
1989;Federal;Executivo;15 - 17,5;0,023359622222377457
1989;Federal;Executivo;17,5 - 20;0,01783755841651939
1989;Federal;Executivo;20 - 22,5;0,01198251753950901
1989;Federal;Executivo;22,5 - 25;0,006404569469961044
1989;Federal;Executivo;25 - 27,5;0,003876970793486689
1989;Federal;Executivo;27,5 - 30;0,002191128838841426
1989;Federal;Executivo;> 30;0,0019035577319371582
1989;Municipal;Executivo;< 2,5;0,8168031647938467
1989;Municipal;Executivo;2,5 - 5;0,1314045587976107
1989;Municipal;Executivo;5 - 7,5;0,029983820895798253
1989;Municipal;Executivo;7,5 - 10;0,009723965075314357
1989;Municipal;Executivo;10 - 12,5;0,004868253508278011
1989;Municipal;Executivo;12,5 - 15;0,0024423780312716804
1989;Municipal;Executivo;15 - 17,5;0,0013380270998345125
1989;Municipal;Executivo;17,5 - 20;0,0010865281728305908
1989;Municipal;Executivo;20 - 22,5;0,0007531765766705371
1989;Municipal;Executivo;22,5 - 25;0,0005168599995907366
1989;Municipal;Executivo;25 - 27,5;0,0003491940482547889
1989;Municipal;Executivo;27,5 - 30;0,0003551349677903146
1989;Municipal;Executivo;> 30;0,00037493803290873363
1989;Estadual;Judiciario;< 2,5;0,30932015821564735
1989;Estadual;Judiciario;2,5 - 5;0,47437563364795593
1989;Estadual;Judiciario;5 - 7,5;0,10312575859262327
1989;Estadual;Judiciario;7,5 - 10;0,029358426982336393
1989;Estadual;Judiciario;10 - 12,5;0,01882023675229541
1989;Estadual;Judiciario;12,5 - 15;0,013593979808941755
1989;Estadual;Judiciario;15 - 17,5;0,00998129399837215
1989;Estadual;Judiciario;17,5 - 20;0,007596635775585098
1989;Estadual;Judiciario;20 - 22,5;0,007382444917250932
1989;Estadual;Judiciario;22,5 - 25;0,005611800488355157
1989;Estadual;Judiciario;25 - 27,5;0,0058688295183561565
1989;Estadual;Judiciario;27,5 - 30;0,005740315003355657
1989;Estadual;Judiciario;> 30;0,009224486298924762
1989;Federal;Judiciario;< 2,5;0,04512796742045492
1989;Federal;Judiciario;2,5 - 5;0,26891368407111876
1989;Federal;Judiciario;5 - 7,5;0,24994205873588715
1989;Federal;Judiciario;7,5 - 10;0,1542230904214813
1989;Federal;Judiciario;10 - 12,5;0,11399529848028342
1989;Federal;Judiciario;12,5 - 15;0,06833758235936828
1989;Federal;Judiciario;15 - 17,5;0,034764758467701884
1989;Federal;Judiciario;17,5 - 20;0,0204284342614972
1989;Federal;Judiciario;20 - 22,5;0,013806575505744462
1989;Federal;Judiciario;22,5 - 25;0,01307817104261166
1989;Federal;Judiciario;25 - 27,5;0,008442869913584743
1989;Federal;Judiciario;27,5 - 30;0,005694798529947356
1989;Federal;Judiciario;> 30;0,0032447107903188425
1989;Estadual;Legislativo;< 2,5;0,30334949156248864
1989;Estadual;Legislativo;2,5 - 5;0,30036082662098623
1989;Estadual;Legislativo;5 - 7,5;0,17392572074206364
1989;Estadual;Legislativo;7,5 - 10;0,07912672668294639
1989;Estadual;Legislativo;10 - 12,5;0,054379123081969606
1989;Estadual;Legislativo;12,5 - 15;0,02955862521412691
1989;Estadual;Legislativo;15 - 17,5;0,017676859714983416
1989;Estadual;Legislativo;17,5 - 20;0,01279294383496738
1989;Estadual;Legislativo;20 - 22,5;0,007070743885993366
1989;Estadual;Legislativo;22,5 - 25;0,006815613951962678
1989;Estadual;Legislativo;25 - 27,5;0,005284834347778547
1989;Estadual;Legislativo;27,5 - 30;0,00477457447971717
1989;Estadual;Legislativo;> 30;0,0048839158800160366
1989;Federal;Legislativo;< 2,5;0,06637566687452366
1989;Federal;Legislativo;2,5 - 5;0,12561491027506408
1989;Federal;Legislativo;5 - 7,5;0,1221506270352664
1989;Federal;Legislativo;7,5 - 10;0,13746275895517218
1989;Federal;Legislativo;10 - 12,5;0,1879027229266265
1989;Federal;Legislativo;12,5 - 15;0,08598351001177856
1989;Federal;Legislativo;15 - 17,5;0,050994249289821936
1989;Federal;Legislativo;17,5 - 20;0,04718353772604448
1989;Federal;Legislativo;20 - 22,5;0,04773782304441211
1989;Federal;Legislativo;22,5 - 25;0,04704496639645257
1989;Federal;Legislativo;25 - 27,5;0,028407122566341023
1989;Federal;Legislativo;27,5 - 30;0,023764983025012124
1989;Federal;Legislativo;> 30;0,029377121873484378
1989;Municipal;Legislativo;< 2,5;0,408895956821358
1989;Municipal;Legislativo;2,5 - 5;0,2663004192569033
1989;Municipal;Legislativo;5 - 7,5;0,1597995277336032
1989;Municipal;Legislativo;7,5 - 10;0,06905691291985928
1989;Municipal;Legislativo;10 - 12,5;0,03522721796539926
1989;Municipal;Legislativo;12,5 - 15;0,0190352272179654
1989;Municipal;Legislativo;15 - 17,5;0,011758469471350778
1989;Municipal;Legislativo;17,5 - 20;0,009879041973880776
1989;Municipal;Legislativo;20 - 22,5;0,0063129487735530815
1989;Municipal;Legislativo;22,5 - 25;0,004867235313960773
1989;Municipal;Legislativo;25 - 27,5;0,0027468555732253867
1989;Municipal;Legislativo;27,5 - 30;0,0039516167895523105
1989;Municipal;Legislativo;> 30;0,002168570189388463
1988;Estadual;Executivo;< 2,5;0,5943632573064261
1988;Estadual;Executivo;2,5 - 5;0,2684498603740344
1988;Estadual;Executivo;5 - 7,5;0,06917146934473209
1988;Estadual;Executivo;7,5 - 10;0,028392278192872
1988;Estadual;Executivo;10 - 12,5;0,014456324631618911
1988;Estadual;Executivo;12,5 - 15;0,006761909836761676
1988;Estadual;Executivo;15 - 17,5;0,0075266471617712934
1988;Estadual;Executivo;17,5 - 20;0,0038482481395693494
1988;Estadual;Executivo;20 - 22,5;0,0023724757840118695
1988;Estadual;Executivo;22,5 - 25;0,001796320934902828
1988;Estadual;Executivo;25 - 27,5;0,0013937618748678258
1988;Estadual;Executivo;27,5 - 30;0,0008055344169262971
1988;Estadual;Executivo;> 30;0,0006619120015053295
1988;Federal;Executivo;< 2,5;0,28998985623159
1988;Federal;Executivo;2,5 - 5;0,3086217154672961
1988;Federal;Executivo;5 - 7,5;0,14188961824317733
1988;Federal;Executivo;7,5 - 10;0,09641334880908257
1988;Federal;Executivo;10 - 12,5;0,06302181885570489
1988;Federal;Executivo;12,5 - 15;0,034142558960653886
1988;Federal;Executivo;15 - 17,5;0,02448037570957611
1988;Federal;Executivo;17,5 - 20;0,016815246864210053
1988;Federal;Executivo;20 - 22,5;0,010549762986949651
1988;Federal;Executivo;22,5 - 25;0,006740973021477479
